"","stars","text"
"3639",3,"Very friendly staff. Decent clean room and bed, Slept well on motel was quiet Close to interstate, restaurants and shopping. Breakfast was a mediocre continental. A very reasonable price. Overall this was a good value"
"3640",3,"You get the good and the bad with the Capri. It was clean, casual, excellent mattress, friendly and helpful staff, good location, pet friendly, fenced patio for the dog. I will stay here next time I come to Ojai. It could have been fantastic except for some obvious shortcomings. The back door didn't lock (security issue), there were holes in... More"
"3641",5,"For us it was a fabulous location getting on rail to Cubs game and shopping for what we wanted to do. It's was easily accessible for dining as well Everyone in the hotel was very kind and were able to help with any questions we had Hello Pam D,We are glad our location made your visit to Chicago ideal for your Cubs game! Our service level is something we pride ourselves on and glad it showed during your trip. We hope to see you next time in town!"
"3642",4,"For the location and price this place is a diamond in the rough. It was clean, had all the amenites one would like. But do not expect any service from the staff. The hispancis who cleaned up were the most friendly, they did speak each morning. There was a buffet breakfast that was offered (for a price), we were not even told about it. My daughter found it while exploring the hotel. They run two shuttles to the metro station, neither one would detour out of their way to drop us off at Arlington National Cememtary for a funeral. As I said before the property is well keep, clean, nice and for the location and price a deal. But do not expect southern hosptality or anyone to go out of their way to do anything special for you."
"3643",5,"Good: I loved the lighting and how comfortable the bed was."
"3644",2,"The check in clerk told us they had a report of bugs in one room. Turns out they are infested with roaches and the staff is aware of the issue."
"3645",3,"Stayed here for a volleyball tournament close by. Room was what you expect for this price point. Had a decent breakfast. Easy to get to from interstate."
"3646",5,"hier stimmte alles"
"3647",3,"The hotel seemed old and when I checked into my room there was a dirty rag left on the counter in the bathroom. In addition, there was mold around the handicap bar at the end where it meets the wall. When I checked in the hotel they could not find my HH."
"3648",1,"we didn't even stay there , we had friends drive by 3 days prior to our stay and they told us the place was in disrepair , screens out and filthy. we tried to call them for 3 days to cancel our reservations and they did not answer the phone. On the day we arrived we tried to call again and they finally answered the phone we told them our problems with the hotel and they yelled to late to cancel and hung up on us . They are now charging our credit card UGH you should take them off your site deplorable!!!!!!!!!!!!!!!!!!!"
"3649",4,"The room was clean and in good condition. Would stay there again. The free breakfast was mostly good except for the biscuits that got staler every day. Made me wonder how often they made the biscuits. Friday they were good, by Monday they were very very stale. The scrambled eggs were good on Friday through Sunday. Monday They tasted different and weren't as good. I ended up having to throw mine away and eating a muffin instead."
"3650",5,"wonderful place, refrigerator, microwave and safe in our room--clean and pleasant staff. wonderful breakfast with two choices of pancakes you could make--very helpful in the breakfast area and with information about the area staying closer to Bardstown would have been nicer"
"3651",3,"Not bad.. Room is nice. I asked for a Bottom floor because my knee. I got room 107. Approximately 20yards from parking.. But directly across from pool. I dragged all my gear (I'm active duty military ) up a set of 2 steps . Oh well right .. You get what you pay for"
"3652",5,"Stayed here 3 nights for work. It's a great area, lots of good restaurants nearby and easy uber / commuting distance to if you're sight seeing. Room I had was slightly upgraded and was lovely. Very big, bathroom was huge and had a double shower, one was like a fire hose - great to wake up to! Food was great,... More"
"3653",5,"I traveled with two of my sisters during a week and a half road trip. We were coming up from Savannah and were staying two nights. As it was August it was very warm out. We were greeted by a very nice staff member who helped us with out belongings, taking them out of the car loading them onto the... More"
"3654",4,"Perfect location.  Friendly helpful staff.  Great gym.  Loved the Christmas music and decorations.  Beautiful courtyard.  Fire pits by the pool.  Complimentary coffee in the morning."
"3655",3,"Stayed here for our trip to Hershey Park. My son loved the nice and warm pool. Friendly staff and very close to restaurants and grocery store."
"3656",4,"We only had two days to spend in Baltimore so I chose this hotel based on it's location. It was even better than I anticipated. Walking distance to Fell's Point. The room was spacious and well appointed. It was loud in the morning with breakfast in the lobby and housekeeping starts knocking at 8am sharp. They'll keep knocking too which was irritating so if you want to sleep past 8 put the privacy card on your door handle. Breakfast ends at 10 which I wasn't told at check-in and didn't see in writing anywhere so we missed that the first day. We were there for crabby hour and it was delicious and a nice touch to the stay! I saw other reviews complaining about parking, we didn't have an issue. There's a lot and a ramp right next door."
"3657",3,"It was great had a reasonable breakfast,could improve on breakfast menus!"
"3658",5,"Stayed in cabin 6. It was awesome. Everything about it was awesome. From the staff to other travelers staying there. Breakfast was great only problem with it was I ate too much. Rooms were very clean and fresh. I wanted to take the bed home with me it was so comfortable."
"3659",3,"Bad: Short staffed at the registration desk. Good: Great location and price was right"
"3660",4,"Bad: rooms were in need of updating especially the bathrooms. Toilet was leaky and loud, the TV was dated, and there were updates being performed at the time of stay. Other than than it was worth the money. Good: The proximity was great because it was easy to access and close enough to the strip. They have a great sandwich shop at the shell station on the corner open until 2 am which is a bonus and saved us a ton of on food. Also a little hole in the wall casino bar where you can get a beer and all beef hot dog for 3, shots for 4 just down the street."
"3661",5,"Great location, super friendly well groomed professional staff, clean facility. Hands down the best hotel in town. Prices at the restaurant are reasonable. They have amazing food too. They have a really nice pool for the kids that is always clean. My kids love staying here."
"3662",5,"Hotel was clean. Our room was a standard with king bed. Room was spacious with plenty of amenities. In room coffee with to go cup and lid was great for a Sunday morning after being out late Saturday. Bed was very comfortable. They had magazines in room which I loved I sat on the comfy in room chair with ottoman,... More"
"3663",5,"My husband and I just returned from a 3 night stay. We were celebrating our wedding anniversary and it was our first time visiting NOLA. Since it was our first time visiting and we were celebrating a special occasion we booked a king suite with a balcony. The extra price tag was worth it. The balcony was amazing- we overlooked... More"
"3664",1,"I was trying to save money when I booked a room here for three nights. The only good thing I can say is it was inexpensive. The bathroom sink was literally falling off the wall. They never vacuumed or cleaned the sink the entire time we were there. They did replace a used washcloth each day, so I know they... More"
"3665",4,"First time visiting the Hollywood area and were pleasantly surprised with the whole area. Lots of great places to eat nearby and really enjoyed the beach with the chairs and towels provided. Did a lot of walking, especially with the broadwalk so near. Did not realize how important free parking was until we tried to take the car out --... More"
"3666",5,"Excellent property that was very clean. Staff was extremely friendly."
"3667",5,"We stayed for 4 days while we were in town for a friend's wedding. The hotel was surprisingly quiet inside and out. It had a great location right of the main road. Hotel seemed like it was in a nice part of town. Clean room and great breakfast. Our room was nice and the bed was super comfy. We also... More"
"3668",5,"Good: The continental breakfast didn't disappoint. Staff were friendly and the location was perfect!"
"3669",3,"Pros: This hotel seems fairly new and is pretty clean with no weird smells. Our room was insanely spacious, the shower head was very relaxing, and the bed was very comfortable. There was a good variety of breakfast items available and they were pretty tasty for the most part. All the furniture and decor look tasteful and are in good... More"
"3670",5,"With several shows going on everything near the strip that is reasonable was sold out.I stay at Coast Casino hotels most often when in Vegas so decided to try the suncoast. Yes it is a bit off the beaten path but you're back in the action in 15 minutes... That said the rooms are big as are the bathrooms the staff is super friendly and the restaurants are great...If you like Golf...you're right next door to Angel Park Golf club...didn't have the time to try it out but the reviews are good."
"3671",3,"Our normal hotels were booked and our only choice was Americas Best Value Inn. First impression was Shocking. IT started with a walk all the way around the Hotel to the back by the bowling alley. Walked in by the pool and Kids running around crazy. our room was close to the Pool and we could hear kids running the... More"
"3672",4,"Bad: service charges, but that's all of Miami beach :( valet is expensive and a bit of a wait when leaving the property. A few staff members not so friendly. Good: Loved the room, it was cute, cozy, and comfortable! View was not too great, hoped for more of a ocean view."
"3673",3,"If you don't mind staying in an old hotel for one night for a low rate, then you won't mind staying here. However, this hotel is something from the 1960s and needs alot of updates. Was clean though."
"3674",5,"We were in the best western premier on Feb. 11 with our two Yorkshire terrorists. The staff were so very nice. The hotel is very clean rooms were spacious.The resteraunts connected to the hotel is very nice.Good food at reasonable prices.The breakfast buffet is all you could ask for. We will definitely return to this find hotel."
"3675",5,"The room there are very nice, and I will be glad to return there again for a visit . The motel customer service was excellent,and very nice people make you feel at home At all time. The comodation was absolutely incredible. Thanks Ramada Inn."
"3676",2,"My car broke down two weeks ago on Route 18 and I had to pull over for the night because the weather was very bad. I asked for a smoking room. The room I was put in didn't have any ash trays and I had to walk down to the office to get the ashtrays myself, as the staff wouldn't... More"
"3677",4,"Historic hotel on the river in Louisville. Wonderful staff, restaurants and bourbon bar. Suites are perfect the rooms and beds are very comfortable. Beautiful atrium connects two buildings over 4th street with amazing bar with fish and birds in the center. The lights are beautiful and furniture is comfortable. Restaurant reminds me me of a department store restaurant from days... More"
"3678",5,"The staff was extremely nice and helpful. They answered any questions and knew most information. Hotel had both the outdoor and indoor pools which was also nice. Breakfast area was large enough to accommodate a good number of people when crowded."
"3679",5,"This is our second stay at this location. Their customer service is top notch. Good breakfast every morning and very clean rooms. Beds and bathrooms are very clean. Used the pool everyday we were there and loved it. We will stay here every time we're in the area."
"3680",5,"Other than the fact that our keycard not working when we arrived at our room on the 2nd floor, it was an excellent place to stay! The room was clean and the bed was comfortable. Would recommend it to a friend."
"3681",4,"Very good location, close to metro and a supermarket. Lots of restaurants surrounding. Free breakfast has plenty of hot foods. Free wifi is quite slow. Overall the hotel is good, price also good. I will definitely recommend this hotel to my friends."
"3682",4,"Hotel was great, easy to find and close to Louisville Slugger. The only thing I didn't like about this hotel was the parking. The parking garage is on the other side of another hotel."
"3683",5,"I first read the reviews of this hotel on this site and mostly all said great things about this hotel and i can see why. When you first get here it does't look or seem like your ordinary hotel from the outside. However, The Hotel hostess were extremely nice, The room was awesome, the bed slept great, room was comfort and cosey, if i decided to cook in the kitchen i could have. Great area, and you can walk to Iwo Jima memorial, or walk to Rosslyn area to eat. I will return with fam friends in spring time....."
"3684",2,"Not great"
"3685",4,"This hotel is in a perfect location to downtown Chicago - couldn't ask for better!The public transportation/train system is excellent and the hotel is a short 5-10 minute walk to many of the lines.I took the train from O'Hare and it was super easy !My room was a basic Club Quarters room - standard amenities.The staff was very friendly and helpful.I would most definately stay there again on my next trip to Chicago -"
"3686",2,"Good price on the rooms, the breakfast was fine but one of the rooms had bugs. The replacement room appeared to be bug free. I won't be going back."
"3687",5,"This was really a nice hotel property and would stay there again. Rooms were very clean and the property was well kept. The breakfast was good. It was quiet. The hotel staff was very helpful and the Internet was free. We stayed using a senior citizen rate and thought the rate was very reasonable compared to other motels in town."
"3688",4,"After a long journey across town we turned up all hot and bothered but when we walked into the hotel lobby we were greeted with a warm smile and welcome. The hotel has free Wifi and parking which we found with all of the budget type hotels in the US. Breakfast was included and kids under 12 eat free. We... More"
"3689",5,"Small town on the state route - unexpected delight with hotel room. Comfortable, clean and incredibly gorgeous view of the beach, water, sun. Nice to also have the picnic tables, hot tub. Access to town a breeze (because the town is so small). Parking is easy. Easy to find"
"3690",5,"ONLY HAS VALET PARKING WHICH IS A PAIN AS ON 1 TIME THEY HAD A LOT IS FULL SIGN OUT FRONT, SO HAD TO PARK IN A PUBLIC LOT 2 BLOCKS AWAY. ALSO 1 DAY WE DID NOT GET OUR NEWSPAPER--THEY RAN OUT AND TOLD ME I COULD WALK 3 BLOCKS AND BUY ONE. MY WIFE ORDERED ROOM SERVICE, IT NEVER CAME SO SHE CALLED AND IT WAS READY, NO ONE HAD BOTHERED TO BRING IT UP. THE FIRST DAY, HAD TO GET MAINTENANCE TO ROOM TO SHOW ME HOW TO TURN ON LIVING ROOM LIGHTS. ALL SORTS OR TRICKS NEEDED. ON THE BRIGHT SIDE, THE ROOM WAS CLEAN , SUPER BED TO SLEEP IN AND THE STAFF WAS REALLY NICE AND FRIENDLY."
"3691",5,"Very nice hotel with many conveniences. We selected because they provide a shuttle to the airport and downtown. We were able to stay without having to rent a car."
"3692",5,"This was my fist trip to Seattle, and this hotel was in a great location. Pikes Market is about 1.5 miles away. Everything is in walking distance, or there is a shuttle that will take you up to a mile out. It was a great experience.Dear AlexanderpX371AN, Thank you for completing a Tripadvisor Review regarding your recent stay at our hotel. I am glad that the location was a great for you! Please know that your feedback is extremely valuable to us and we will utilize your response to make every guest experience the best it can be. I greatly appreciate your kind words and they will be celebrated with the entire team. We hope you make a 2nd trip to Seattle soon! If I can be of any assistance to you, please contact me directly. We look forward to being of service to you in the near future. Best regards, Jonathan"
"3693",4,"Stayed here last night based on the reviews. The room (room 112) was very clean. I could be wrong but the carpet looked new. Beds were comfortable and we slept well. Breakfast was ok. The young lady that worked in this area was very nice and helpful. I would have gave this place five stars but inside the shower area... More"
"3694",4,"The price was good for this stay, only stayed one night, little scary neighborhood."
"3695",3,"The hotel stay was great. Stayed for a conference located at the hotel which was great as well. The only complaint I have is the parking. You can park in their parking garage connected to the hotel for a $16 charge, which is a little ridiculous. The hotel was good at compensating me for this as I was uninformed and unaware, but the third party company that rubs the toll through the garage was absolutely horrid!!! I was I could give negative reviews on them alone they one young lady in particular made my great weekend end in absolute anger while leaving. Tried to charge me almost $40 in charges for parking with the receipt from the hotel, staying that they had covered it for me."
"3696",4,"Although my hotel rooms was great and the location was great there were a few things that will cause me not to return. The PARKING which they charged me 16 a day was horrible. The spots are so small that compact cars barely fit much less an intermediate or an ever so popular SUVs. Everyone went over the line making it impossible to find a spot and if you were lucky enough to find a spot and get into it, you couldn't get out of your car, most of the time it took me 15-30 minutes to park just because of the lot. The other thing I didn't like was no help with bags. They provided you with carts, but then there were stairs you had put your things in a dummy elevator and send them up or down and being an older person the maneuvering of the cart itself was cumbersome."
"3697",4,"Nice hotel, terrible area. Loud traffic. Would not stay there again."
"3698",5,"From booking reservations out of state to check in to breakfast, the reception we experienced by the staff was heart warming and genuine. Hampton Inn went beyond any expectations we had during our stay."
"3699",5,"Our stay at The Restoration exceeded our expectations. The employees were friendly and eager to meet our every need. Lots of perks. Rooftop restaurant, swimming pool, extraordinary breakfast, and spacious suites. Thanks for making our stay luxurious!"
"3700",4,"This is the second time that we've stayed in this hotel. The rooms are clean, check in/ check out was a breeze the continental breakfast wasn't bad either. I like that the hotel is secluded but the mall restaurants are less than 5 minutes away. Pretty good for a last minute find. Darn those airplanes though..... :-)"
"3701",5,"We had the best service from a best western I have EVER had. ALL employees were so nice and helpful. We were even able to do laundry here. Score us. We were traveling the New England states and just needed to do some laundry to continue with the trip. The prices were reasonable for laundry and they have soap and... More"
"3702",4,"Check in was quick, efficient. Room was large, well appointed, kitchen area, separte bedroom. Free self parking Only down side was bedroom TV did not work and set up two wake up calls that never happened."
"3703",3,"The TV was out of order and only 1 set of wash clothes in the room for 2 occupancies."
"3704",2,"My daughter and I were in Lafayette for a soccer tournament and this is where the team was set up to stay. We booked the room for a reasonable rate and I assumed there would be some due diligence as to the hotel and its conditions. After some research we found that the hotel was undergoing renovations. We requested to... More"
"3705",5,"We stayed in a two bedroom apartment during our stay in Anaheim in June 2004. We have two young children (3 and 5). The apartment was clean and well equipped. The beds were comfy and the linen fresh. We loved the location, near Dennys, Starbucks, Panda Express and Mc Donalds. We made our booking on the net from Australia and found our requests had been answered perfectly. ( A corner non-smoking room). Another great feature was the free parking and free shuttle to Disneyland. There were three T.V.'s all having cable, which the kids loved. There was a bath, lots of towels. I highly recommend this hotel to families with young children, we were very impressed."
"3706",5,"The Honua Kai Resort and Spa was the best place for our family to enjoy all that Maui has to offer. Our two bedroom unit came with a great living room, balcony with an ocean view, full kitchen to feed a family of 5, and access to pools, beach and Dukes restraurant. The room and service was great and the... More"
"3707",5,"Might have stayed in a BW a handful of times over the years. It was just never a chain that I ever felt any loyalty to. We were heading to Galveston for a cruise and stopped in Lufkin the night before on the way down. I have to say was a nicer room than I have received at much higher... More"
"3708",5,"Our experience was near perfect - clean room and facility friendly helpful staff, Dog friendly with NO FEE, upgrade breakfast menu, just off I-295 so minutes from all major vacation or business locations all for half what you would pay for same elsewhere"
"3709",5,"Good location, easy access to restaurants and hospitals."
"3710",4,"Too expensive for what offered Location and staff"
"3711",5,"I can't say enough good things about this hotel. This was our second trip to Chicago, but our first at The River Hotel. The room was small, but the dcor and the view made up for it. The staff was very friendly, not a single person passed us without saying hello and asking us how we were. The concierge desk was fantastic! Tim was amazing, his recommendations were spot on, he helped us with directions, whether it was taking the train, a bus or walking. It was refreshing to have the help when you are travelling. Roman was also very helpful. We will definitely be staying here again."
"3712",5,"WE had an outstanding time enjoying the beauty of this resort and all the activities. Our rooms were furnished with interesting and New Hampshire like settings. The staff was very accommodating and we enjoyed the welcome wine reception."
"3713",2,"Bad: The place was falling apart, the tub was cracked and broken. the bathroom shelf was barely holding on. The bed was extremely tough to sleep on. Good: I liked that it was close to entertainment. The shower held a hot water temperature for a long time."
"3714",5,"We spent several days here as a rest stop on a long bicycle tour. The person at the desk was very helpful. We were checked in well before the standard check-in time. The room is spacious, well arranged, and comfortable. Breakfast is tasty. Cookies at 7pm. Convenient walk to great restaurants and wine tasting rooms. Clean room and great air... More"
"3715",4,"Great location across the street from lake Union. Hotel and rooms have been updated, also has a bistro, convenient for meals. Tons of great restaurants in walking distance. Staff here has always been great. I'm actually here as I write this review and and have stayed here a handful of times over the past few years. Also has a below... More"
"3716",4,"Valet-upon arrival if may be of some confusion and congested that the Valet lane is located on the side off of Howard Street. I was greeted immediately with a warm welcome and offered bottled water, these guys have it together. Front Desk- Warm welcome, quick and accurate review of my stay. Lobby was very clean and the concierge immediately made... More"
"3717",3,"Good for its purpose which was to stay there only long enough to sleep. Fan in room was so loud that we had to shut the air off for the night. Lots of road noise. The breakfast was good with lots of options and great service by the folks managing it."
"3718",5,"Stayed here on my way to Canada from Phoenix. Check in was smooth and front desk staff was very friendly and helpful. They had some sort of free soup and salad bar at night and breakfast in the morning. Room was very clean and modern at a good price. Room had HBO package, a fridge, microwave and had USB charging... More"
"3719",4,"Good stay"
"3720",4,"I stayed one night at this beautiful building in Back Bay. Unfortunately, my particular room had a very uncomfortable bed that was not level. I believe the problem was the mattress itself just being old, not the bed frame. I had to put a book between the mattress and the box spring to level it a bit. Additionally, the room was extremely hot, owing to the radiator being left on while the room was empty. I recommend that the hotel consider keeping the heat off between guests. Otherwise, the facility was great. The public areas are beautiful and the staff were very friendly and helpful."
"3721",4,"Stopped in St. Ignace to stay the night on our way up north. All they had left was a Jacuzzi room, and it was quite nice. It was heart shaped and they way it was set up, we could each sit comfortably next to each other and watch television. The bed was not the most comfortable but I was not... More"
"3722",5,"Good: Fun location, very nice hotel. Especially liked the simple breakfast."
"3723",4,"If you're simply looking for a place to stay for a night or two, this place fits the bill. It would probably serve the purpose for a lengthier stay if you're fishing with a bunch of buddies. It's not fancy, by any means, but it's perfectly acceptable. Reservation process was handled online and by email with no problems. Check-in was... More"
"3724",5,"The guys have been coming to Raton for years to shoot at a local range. Once we discovered the Best Western, our trips quickly started to include our wife's and kids. The hotel is very clean, has a good well kept heated pool, the rooms are great and the breakfast is the best. It may be a little pricey for... More"
"3725",5,"Aria was an outstanding resort. Very nice accommodations. Great location. Easy access to parking. Wifi works great. Bedding very comfortable. Only complaint was no access to use of a mini refrigerator and onsite dining very expensive. Many other dining options close."
"3726",5,"The room was clean. The staff was kind. There was a complimentary hot breakfast that included waffles and scrambled eggs, coffee and yogurt. The hotel is located next to a shopping mall and is not far from restaurants. My daughter enjoyed swimming in the pool. I would stay here again."
"3727",5,"Staff was we'll familiar with area and points of interest. Me and my significant other travel often and are very picky with were we stay. We couldn't have picked a more comfortable place. Breakfast had a nice spread, and the staff made sure everything was just right."
"3728",5,"A hidden gem, where a family can bypass all the fake fluff that you have to Tip to receive. Instead, you get a lovely spacious family room with all the necessities, for a fabulous stay. I highly recommend staying here. You will Thank Me."
"3729",5,"I booked a convention at the last minute and found the ALOFT incredibly affordable, almost 90 dollars less than the Hyatt and the Westin. This is a new hotel and is in impeccable condition. The room is large with an large shower and bath area, large desk for work . The staff was incredibly nice and inviting , The ALOFT... More"
"3730",1,"Lets see...where to begin. Perhaps it was the dust storm created on a windy day by the unpaved lot next door that created a scene from the Grapes of Wrath as the Joads outran a duststorm that literally almost obliterated the hotel. Perhaps it was the bathroom, urine smell that greeted you as you entered the lobby the 1970s carpets,... More"
"3731",5,"This was my second visit to the Island and second stay at Days Inn. The staff is friendly and helpful which is why I will definitely return!!"
"3732",2,"The hotel is crazy outdated with comforters literally dating back to the 1960's (and haven't been washed since). The first room that we checked into had spots of blood on the shower curtain, one wall, and ceiling fan, and a pubic hair perfectly placed on the bathroom towels. I asked the man at the front desk to come with me... More"
"3733",5,"Overall great experience! The staff was excellent! I have never encountered such a friendly staff before my stay here! My only complaint would be the need for some updating in the showers....BUT other than that I absolutely would recommend to everyone!"
"3734",5,"Aria Rocks!!! They have a Javier's in this hotel. This facility is a gem. Trendy, fun and the staff is amazing. You literally do not need to leave this resort. Thanks Aria we will be back soon. The M club was fun as well racking up our points."
"3735",5,"Bad: We had a ground unit and was unable to sleep until 11 pm every night because of the family above us had a kid that ran from 7 am to 11 pm for 3 nights. Suggestion: Put families with small kids on ground unit and that way we will all be comfort. Also requested early check in and wasnt assigned unit until 5 pm."
"3736",4,"I was satisfied for choosing Best Western. I try to always choose a Best Western because of there cost/ benefits of stay comparison. I feel that I get what I pay for and it is reasonable. I didn't expect a pool, so that was a surprise that I was grateful for, as well as my son."
"3737",5,"comfortable, clean and affordable"
"3738",5,"We traveled there over our Spring Break to get away and relax. This was our second visit and it was even better than before. The hospitality was above and beyond and the restaurant was over the top. The chef had prepared some amazing dishes that were out of this world and not so expensive that it hurt the wallet. We... More"
"3739",4,"Business trip, stay was pleasant and convenient"
"3740",4,"We found the rooms large, and comfortable. Price was affordable, staff were nice and helpful. We did find the room did not contain much in the way of utilises, and we had to call or drop down to get cups and glasses, etc. Shower were warm, not hot. Lower floor room might have been better."
"3741",4,"The hotel is well maintained and kept clean. The rooms are tastefully decorated and very clean. All the staff I interacted with were very friendly and courteous. The continental breakfast is what you would expect at most hotels. Biggest disappointment was the reliability of the shuttle. One reason for choosing this hotel was the shuttle, and I was only able... More"
"3742",2,"Bad: This place wasn't just right for me: Booked a room with partial sea view - got one on the second floor which was blocked by a palm tree, staff was ok but tended to be on the arrogant side. Lots of younger people stayed there so if you are looking for a more boutique type of hotel that deserves the name you may want to look somewhere else. Good: The bed was very comfortable"
"3743",5,"This hotel is clean and comfortable. Very comfortable bed. Sink and tub clean and drained well. Everything in the room worked. Good breakfast, including boiled eggs, yogurt, cereal, sausages, and make-it-yourself waffles. Staff were very pleasant and attentive. Plenty of free parking. Indoor pool looked appealing although I didn't use it. Several restaurants and wine-tasting rooms within walking distance. Free... More"
"3744",5,"The hotel staff was very helpful, especially traveling around the greater DC area and shopping and eating establishments."
"3745",5,"Great hotel. We will be spending New Years Eve there."
"3746",3,"Nothing fancy, just a quiet room and an bed for a quick trip to Ohio."
"3747",5,"Stayed here for a vegas weekend and it was great! The room was amazing and the bed beyond comfortable. Services was impeccable. There casino area was also great, there was live music at the bar and a great atmosphere. We ordered room service for breakfast one morning and the food was delicious. I would definitely stay here again if I... More"
"3748",3,"No restaurant- you still need to go to Benvenutos at the Holiday inn. But sparkling clean and new. Nice staff and good location. Basic and serviceable. No issues, would probably choose to stay he again instead of the main hotel. Short walk."
"3749",4,"good size room, balcony, good location The restaurant is excellent!"
"3750",5,"Good: Best sleep I've had at a hotel"
"3751",4,"Near downtown sd, fashion shopping mall, easy access to highways. Beds semi comfortable. Fine for overnight lodging."
"3752",5,"Had a great stay, however no real complaints. I'm very picky with where I stay. The staff was beyond friendly, the hotel was well kept. They even had snacks when you enter and leave the hotel at the front door. Was very pleased. The only small issue was that the carpet in the room needed shampooing. I normally bring my slippers and forgot this time. Carpet had hair on floor needs better vacuuming and shampoo the walls in the room need touch up paint. It would literally take 20 min for when a quest leaves for walls to be touched up every so often. That was my only issue looking at a dirty wall. However I would stay again. Why are the racks for the towels inside the shower on the wall. Bad idea makes them get damp when you shower."
"3753",4,"I would highly recommend this hotel for its convenience to the Lahaina wharf. If you are going whale watching out of Lahaina, the boats leave just a few yards away from this hotel. It is also very convenient to all of the Lahaina shops and restaurants. The downside for me was the outside noise - night and morning. Our room... More"
"3754",3,"5 nights bed never made. Day 4, NO housekeeping too few rooms to bother .LOUD bathroom fan comes on with light. Can't see TV from sofa, only from bed. Full hot breakfast2 kinds of bread for toast, w/jams and frozen butter, instant oatmeal, 3 cereals, sm blueberry muffins, and waffles. Coffee, and 2 juices. Overall- poor (Choice)"
"3755",3,"Spent 3 nights at the BW Pluss Inn at the Vines, located just outside of downtown Napa. Perfect location for what we needed. Recommend using Uber for transportation, so easy and fast. It appeared that there was plenty of parking available in the downtown area, but we preferred to walk and enjoy.TwinCityGrl - Thank you for taking the time to review our property. We are conveniently only 1 mile from Downtown Napa, so a quick cab ride away and you're in the heart of everything. We hope you come and see us again soon."
"3756",3,"It was ok. I came back because i used the hotel Last year for the same tournament. Rate was good. But I missed my first round because the wake up call did not go through. When you hit the button for the wake up call an automated voice just says Thank you for your wakeup call I called the front desk and set the call but it never came through. Also requested a taxi and it never showed up"
"3757",3,"So-so, it was ok. Location is not the best, nothing arround."
"3758",3,"Not bad for the price. Some highway noise. Guest can not come to your room without you coming to down to get them."
"3759",5,"Loved it. Had a wonderful stay."
"3760",3,"Stayed one night for our medieval times trip. Booked a double bed. Staff very accommodating! Came with friends and was able to room close together. Indoor pool was clean however, the jacuzzi tub did not turn on and the water was not hot. Rooms were clean and bed was comfortable. Had four pillows per bed (bonus!! I Love excessive pillows... More"
"3761",5,"Service was excellent"
"3762",1,"This hotel did not meet my expectations. The room was sparsely furnished and not clean. There was a bunch of hair behind the bathroom door where staff had not cleaned the bathroom properly. The bed squeaked with every move and it was the only piece of furniture to sit on. The ceiling above us squeaked as well. No desk, no chair, no in-room coffee service, and no place to sit and relax outside. The entry door keypad was completely busted and the parking lot was deteriorating badly. Other chains have provided us far more comfort at the same price."
"3763",5,"I was surprised to find a newer Hilton at such a reasonable price. I thought there would be a catch though it turned out it was just a good find. Very nice."
"3764",5,"With the price, and with 4 kids tagging along, it was a pleasant stay! The front desk guy was Jermaine (if I recall correctly), and he was nice and very helpful. The lady at the breakfast station was also nice. In fact all the hotel staff that I met was nice and helpful."
"3765",5,"I have spent the last two birthdays at this hotel. It is the BOMB! Everything you want in a 5 star resort. I have so much fun. I visit the cafe for breakfast. I love the Vegas style bakery, with so many choices. The crepes are heavenly! The pool is beautiful and relaxing. They even have a suite-member only pool.... More"
"3766",5,"Loved this hotel for its service, amenities, location (walking distance to everything), free wine hour, laundry room, the rooms were very clean, perfect size, comfortable bed. I would definitely stay here on my next visit."
"3767",3,"We stayed one night. I peaked into the pool area and it was showing its age, but looked like it would do if you had kids. The public areas were clean...the carpet in the halls was in good shape and well kept and the lobby bathroom was sort of clean. The rooms are spacious and the bed linen and cover... More"
"3768",5,"If Justin Bieber and then-Bruce Jenner stays here, you know it has to be good. This Boutique hotel near downtown, may be small, but it offers friendly attentive service, wonderful facilities, delectable food (from a nearby in my view: 5 rated restaurant) and a good location."
"3769",4,"Very close to the Space Needle, EMP Museum and Duck Tour ride. Our room was close to the Monorail track but there was not much of disturbance. Walking distance to all attractions or you can take the Mono rail to down town locations. Very good breakfast. Rooms were very good with a small kitchen.SriGa,Thank you for staying with us next to the Space Needle! We love our incredible location and are ecstatic that you felt the same way. As one of the newest members to the Hyatt family, we are more than appreciative of your feedback and am glad to see you enjoyed your stay. We pride ourselves on our guest satisfaction and hope to see you again soon in the near future.Sarah Junge"
"3770",3,"Nice hotel good price. Need a hot breakfast added. We asked for extra pillows and were told they didnt have any. Pillows are worn and small."
"3771",5,"My wife fell in love with this resort the moment she entered the room. The view was gorgeous and the resort was kid friendly. The kitchen was nice and clean so was the laundry room. We wished we could stay longer than we planed."
"3772",4,"The motel has a pleasant classic feel and appearance which is slowly disappearing from our cities. It was clean and the grounds were well kept. I enjoyed the casual atmosphere.Prices were appropriate. The pool area is nicely set up."
"3773",4,"This is an affordable and newly renovated hotel. Very clean! Friendly staff. An excellent value. it is conveniently located right off the highway. Complimantary breakfast was not gourmet, but something for everyone."
"3774",5,"We had a great time enjoyed the great service, and how we were able to walk right to the beach. The breakfast in the morning was great we would recommend it to our friends. We can't wait to come back again"
"3775",3,"This was just an OK place to spend a night since it was close to our destination and was fairly inexpensive. You can tell it was an older hotel that has been renovated. Room was cleaned, but smelled of air freshener, probably to hide a smoke smell. Just didn't have that usual new Best Western feeling."
